q,tm,wptn,z,stcd,stnm,www,rvnm
1520.0,1787151600000,4,179.46,61801700,白河,2,汉江
962.0,1787155200000,6,179.46,61801700,白河,2,汉江
1340.0,1787158800000,4,179.43,61801700,白河,2,汉江
1440.0,1787162400000,4,179.42,61801700,白河,2,汉江
1460.0,1787166000000,6,179.42,61801700,白河,2,汉江
1460.0,1787169600000,6,179.42,61801700,白河,2,汉江
1470.0,1787173200000,5,179.43,61801700,白河,2,汉江
1460.0,1787176800000,5,179.44,61801700,白河,2,汉江
1450.0,1787180400000,5,179.45,61801700,白河,2,汉江
1460.0,1787187600000,6,179.46,61801700,白河,2,汉江
1450.0,1787194800000,4,179.45,61801700,白河,2,汉江
1150.0,1787198400000,4,179.32,61801700,白河,2,汉江
1190.0,1787202000000,4,179.25,61801700,白河,2,汉江
1100.0,1787205600000,5,179.3,61801700,白河,2,汉江
1130.0,1787209200000,6,179.3,61801700,白河,2,汉江
770.0,1787212800000,5,179.4,61801700,白河,2,汉江
890.0,1787216400000,5,179.41,61801700,白河,2,汉江
868.0,1787220000000,4,179.38,61801700,白河,2,汉江
1200.0,1787223600000,5,179.51,61801700,白河,2,汉江
,1787227200000,4,179.39,61801700,白河,2,汉江
1440.0,1787230800000,5,179.5,61801700,白河,2,汉江
,1787234400000,5,179.53,61801700,白河,2,汉江
1470.0,1787238000000,4,179.5,61801700,白河,2,汉江
1460.0,1787241600000,4,179.49,61801700,白河,2,汉江
760.0,1787245200000,4,179.22,61801700,白河,2,汉江
336.0,1787248800000,5,179.24,61801700,白河,2,汉江
538.0,1787252400000,4,179.23,61801700,白河,2,汉江
375.0,1787256000000,5,179.28,61801700,白河,2,汉江
374.0,1787259600000,5,179.38,61801700,白河,2,汉江
495.0,1787263200000,5,179.42,61801700,白河,2,汉江
416.0,1787266800000,5,179.48,61801700,白河,2,汉江
566.0,1787274000000,4,179.44,61801700,白河,2,汉江
291.0,1787281200000,5,179.41,61801700,白河,2,汉江
312.0,1787284800000,5,179.42,61801700,白河,2,汉江
429.0,1787288400000,5,179.46,61801700,白河,2,汉江
434.0,1787292000000,6,179.46,61801700,白河,2,汉江
377.0,1787295600000,4,179.42,61801700,白河,2,汉江
364.0,1787299200000,4,179.4,61801700,白河,2,汉江
401.0,1787302800000,4,179.39,61801700,白河,2,汉江
342.0,1787306400000,5,179.43,61801700,白河,2,汉江
321.0,1787310000000,4,179.35,61801700,白河,2,汉江
451.0,1787317200000,4,179.29,61801700,白河,2,汉江
812.0,1787320800000,5,179.43,61801700,白河,2,汉江
583.0,1787324400000,4,179.37,61801700,白河,2,汉江
705.0,1787328000000,5,179.38,61801700,白河,2,汉江
410.0,1787331600000,4,179.34,61801700,白河,2,汉江
130.0,1787335200000,5,179.36,61801700,白河,2,汉江
263.0,1787338800000,6,179.36,61801700,白河,2,汉江
242.0,1787342400000,5,179.38,61801700,白河,2,汉江
288.0,1787346000000,6,179.38,61801700,白河,2,汉江
313.0,1787349600000,5,179.42,61801700,白河,2,汉江
408.0,1787353200000,6,179.42,61801700,白河,2,汉江
371.0,1787360400000,5,179.47,61801700,白河,2,汉江
410.0,1787367600000,4,179.4,61801700,白河,2,汉江
389.0,1787371200000,4,179.38,61801700,白河,2,汉江
272.0,1787374800000,4,179.37,61801700,白河,2,汉江
362.0,1787378400000,5,179.43,61801700,白河,2,汉江
338.0,1787382000000,5,179.45,61801700,白河,2,汉江
413.0,1787385600000,5,179.47,61801700,白河,2,汉江
364.0,1787389200000,4,179.43,61801700,白河,2,汉江
652.0,1787392800000,4,179.42,61801700,白河,2,汉江
1210.0,1787396400000,4,179.38,61801700,白河,2,汉江
,1787403600000,5,179.53,61801700,白河,2,汉江
1380.0,1787407200000,4,179.46,61801700,白河,2,汉江
1430.0,1787410800000,6,179.46,61801700,白河,2,汉江
1310.0,1787414400000,4,179.39,61801700,白河,2,汉江
730.0,1787418000000,4,179.2,61801700,白河,2,汉江
245.0,1787421600000,5,179.29,61801700,白河,2,汉江
413.0,1787425200000,5,179.34,61801700,白河,2,汉江
350.0,1787428800000,5,179.35,61801700,白河,2,汉江
,1787432400000,5,179.43,61801700,白河,2,汉江
643.0,1787436000000,6,179.41,61801700,白河,2,汉江
684.0,1787439600000,5,179.42,61801700,白河,2,汉江
631.0,1787446800000,6,179.39,61801700,白河,2,汉江
292.0,1787454000000,5,179.42,61801700,白河,2,汉江
339.0,1787457600000,4,179.39,61801700,白河,2,汉江
329.0,1787461200000,5,179.48,61801700,白河,2,汉江
513.0,1787464800000,4,179.46,61801700,白河,2,汉江
427.0,1787468400000,4,179.43,61801700,白河,2,汉江
432.0,1787472000000,4,179.4,61801700,白河,2,汉江
425.0,1787475600000,4,179.39,61801700,白河,2,汉江
355.0,1787479200000,5,179.41,61801700,白河,2,汉江
358.0,1787482800000,4,179.4,61801700,白河,2,汉江
505.0,1787486400000,5,179.43,61801700,白河,2,汉江
1360.0,1787490000000,4,179.41,61801700,白河,2,汉江
908.0,1787493600000,4,179.36,61801700,白河,2,汉江
848.0,1787497200000,4,179.33,61801700,白河,2,汉江
619.0,1787500800000,5,179.36,61801700,白河,2,汉江
632.0,1787504400000,4,179.3,61801700,白河,2,汉江
522.0,1787508000000,4,179.28,61801700,白河,2,汉江
492.0,1787511600000,5,179.31,61801700,白河,2,汉江
503.0,1787515200000,5,179.33,61801700,白河,2,汉江
501.0,1787518800000,5,179.36,61801700,白河,2,汉江
506.0,1787522400000,5,179.39,61801700,白河,2,汉江
523.0,1787526000000,5,179.4,61801700,白河,2,汉江
399.0,1787533200000,6,179.36,61801700,白河,2,汉江
297.0,1787540400000,5,179.4,61801700,白河,2,汉江
229.0,1787544000000,5,179.43,61801700,白河,2,汉江
346.0,1787547600000,4,179.4,61801700,白河,2,汉江
334.0,1787554800000,4,179.38,61801700,白河,2,汉江
269.0,1787558400000,5,179.39,61801700,白河,2,汉江
358.0,1787562000000,6,179.39,61801700,白河,2,汉江
366.0,1787565600000,5,179.41,61801700,白河,2,汉江
574.0,1787569200000,5,179.64,61801700,白河,2,汉江
1190.0,1787576400000,4,179.49,61801700,白河,2,汉江
1150.0,1787580000000,4,179.37,61801700,白河,2,汉江
1100.0,1787583600000,6,179.37,61801700,白河,2,汉江
987.0,1787587200000,5,179.46,61801700,白河,2,汉江
469.0,1787590800000,4,179.32,61801700,白河,2,汉江
426.0,1787594400000,5,179.41,61801700,白河,2,汉江
432.0,1787598000000,5,179.49,61801700,白河,2,汉江
558.0,1787601600000,4,179.47,61801700,白河,2,汉江
,1787605200000,4,179.46,61801700,白河,2,汉江
560.0,1787608800000,4,179.42,61801700,白河,2,汉江
501.0,1787612400000,5,179.43,61801700,白河,2,汉江
374.0,1787616000000,4,179.38,61801700,白河,2,汉江
341.0,1787619600000,4,179.33,61801700,白河,2,汉江
206.0,1787626800000,5,179.33,61801700,白河,2,汉江
