q,tm,wptn,z,stcd,stnm,www,rvnm
235.0,1786363200000,4,148.62,62001900,陶岔,1,汉江
231.0,1786370400000,4,148.6,62001900,陶岔,1,汉江
229.0,1786374000000,5,148.64,62001900,陶岔,1,汉江
230.0,1786377600000,6,148.64,62001900,陶岔,1,汉江
225.0,1786381200000,4,148.63,62001900,陶岔,1,汉江
227.0,1786384800000,4,148.6,62001900,陶岔,1,汉江
229.0,1786388400000,6,148.6,62001900,陶岔,1,汉江
224.0,1786392000000,4,148.57,62001900,陶岔,1,汉江
231.0,1786395600000,5,148.61,62001900,陶岔,1,汉江
223.0,1786399200000,4,148.6,62001900,陶岔,1,汉江
226.0,1786402800000,4,148.58,62001900,陶岔,1,汉江
230.0,1786413600000,4,148.61,62001900,陶岔,1,汉江
224.0,1786420800000,5,148.62,62001900,陶岔,1,汉江
222.0,1786424400000,4,148.61,62001900,陶岔,1,汉江
223.0,1786428000000,4,148.6,62001900,陶岔,1,汉江
225.0,1786431600000,5,148.61,62001900,陶岔,1,汉江
218.0,1786438800000,4,148.59,62001900,陶岔,1,汉江
206.0,1786442400000,4,148.57,62001900,陶岔,1,汉江
193.0,1786446000000,6,148.57,62001900,陶岔,1,汉江
188.0,1786453200000,5,148.7,62001900,陶岔,1,汉江
190.0,1786456800000,5,148.72,62001900,陶岔,1,汉江
181.0,1786460400000,5,148.78,62001900,陶岔,1,汉江
165.0,1786464000000,4,148.77,62001900,陶岔,1,汉江
168.0,1786467600000,5,148.81,62001900,陶岔,1,汉江
168.0,1786471200000,5,148.83,62001900,陶岔,1,汉江
166.0,1786474800000,5,148.86,62001900,陶岔,1,汉江
166.0,1786478400000,4,148.84,62001900,陶岔,1,汉江
171.0,1786482000000,5,148.89,62001900,陶岔,1,汉江
168.0,1786485600000,5,148.91,62001900,陶岔,1,汉江
168.0,1786489200000,5,148.95,62001900,陶岔,1,汉江
172.0,1786492800000,5,148.98,62001900,陶岔,1,汉江
172.0,1786503600000,4,149.01,62001900,陶岔,1,汉江
174.0,1786507200000,4,148.98,62001900,陶岔,1,汉江
171.0,1786514400000,5,149.01,62001900,陶岔,1,汉江
171.0,1786521600000,4,148.99,62001900,陶岔,1,汉江
170.0,1786525200000,6,148.99,62001900,陶岔,1,汉江
170.0,1786528800000,4,148.92,62001900,陶岔,1,汉江
169.0,1786532400000,5,149.0,62001900,陶岔,1,汉江
170.0,1786536000000,5,149.03,62001900,陶岔,1,汉江
173.0,1786543200000,5,149.06,62001900,陶岔,1,汉江
171.0,1786546800000,5,149.11,62001900,陶岔,1,汉江
175.0,1786550400000,4,149.09,62001900,陶岔,1,汉江
169.0,1786554000000,5,149.11,62001900,陶岔,1,汉江
171.0,1786557600000,4,149.1,62001900,陶岔,1,汉江
167.0,1786561200000,5,149.11,62001900,陶岔,1,汉江
169.0,1786564800000,5,149.12,62001900,陶岔,1,汉江
174.0,1786568400000,4,149.11,62001900,陶岔,1,汉江
165.0,1786572000000,6,149.11,62001900,陶岔,1,汉江
163.0,1786575600000,6,149.11,62001900,陶岔,1,汉江
169.0,1786579200000,4,149.07,62001900,陶岔,1,汉江
195.0,1786590000000,5,149.13,62001900,陶岔,1,汉江
203.0,1786597200000,5,149.21,62001900,陶岔,1,汉江
192.0,1786600800000,4,149.17,62001900,陶岔,1,汉江
191.0,1786608000000,4,149.14,62001900,陶岔,1,汉江
192.0,1786611600000,4,149.12,62001900,陶岔,1,汉江
219.0,1786615200000,5,149.13,62001900,陶岔,1,汉江
212.0,1786618800000,6,149.13,62001900,陶岔,1,汉江
217.0,1786622400000,5,149.2,62001900,陶岔,1,汉江
211.0,1786629600000,6,149.2,62001900,陶岔,1,汉江
212.0,1786633200000,4,149.17,62001900,陶岔,1,汉江
210.0,1786636800000,4,149.16,62001900,陶岔,1,汉江
210.0,1786640400000,6,149.16,62001900,陶岔,1,汉江
213.0,1786644000000,6,149.16,62001900,陶岔,1,汉江
209.0,1786647600000,4,149.15,62001900,陶岔,1,汉江
211.0,1786651200000,5,149.16,62001900,陶岔,1,汉江
209.0,1786654800000,5,149.18,62001900,陶岔,1,汉江
209.0,1786658400000,4,149.12,62001900,陶岔,1,汉江
204.0,1786662000000,5,149.17,62001900,陶岔,1,汉江
211.0,1786665600000,4,149.14,62001900,陶岔,1,汉江
208.0,1786676400000,5,149.15,62001900,陶岔,1,汉江
212.0,1786683600000,4,149.07,62001900,陶岔,1,汉江
215.0,1786687200000,5,149.08,62001900,陶岔,1,汉江
214.0,1786690800000,4,149.05,62001900,陶岔,1,汉江
211.0,1786698000000,6,149.06,62001900,陶岔,1,汉江
210.0,1786701600000,4,149.04,62001900,陶岔,1,汉江
210.0,1786705200000,4,149.02,62001900,陶岔,1,汉江
212.0,1786708800000,5,149.03,62001900,陶岔,1,汉江
212.0,1786712400000,4,148.99,62001900,陶岔,1,汉江
210.0,1786719600000,5,149.02,62001900,陶岔,1,汉江
212.0,1786723200000,5,149.03,62001900,陶岔,1,汉江
212.0,1786726800000,4,148.99,62001900,陶岔,1,汉江
210.0,1786730400000,6,148.99,62001900,陶岔,1,汉江
212.0,1786734000000,4,148.98,62001900,陶岔,1,汉江
207.0,1786737600000,5,148.99,62001900,陶岔,1,汉江
210.0,1786741200000,6,148.99,62001900,陶岔,1,汉江
209.0,1786744800000,5,149.02,62001900,陶岔,1,汉江
211.0,1786748400000,4,148.99,62001900,陶岔,1,汉江
211.0,1786755600000,4,148.94,62001900,陶岔,1,汉江
210.0,1786762800000,5,148.95,62001900,陶岔,1,汉江
225.0,1786766400000,5,148.98,62001900,陶岔,1,汉江
220.0,1786770000000,4,148.94,62001900,陶岔,1,汉江
222.0,1786773600000,5,149.02,62001900,陶岔,1,汉江
220.0,1786777200000,4,149.0,62001900,陶岔,1,汉江
222.0,1786780800000,5,149.01,62001900,陶岔,1,汉江
218.0,1786784400000,4,148.94,62001900,陶岔,1,汉江
221.0,1786788000000,5,148.96,62001900,陶岔,1,汉江
220.0,1786791600000,4,148.93,62001900,陶岔,1,汉江
218.0,1786795200000,5,148.97,62001900,陶岔,1,汉江
214.0,1786798800000,4,148.93,62001900,陶岔,1,汉江
219.0,1786802400000,4,148.92,62001900,陶岔,1,汉江
220.0,1786806000000,5,148.94,62001900,陶岔,1,汉江
218.0,1786809600000,4,148.93,62001900,陶岔,1,汉江
219.0,1786813200000,4,148.92,62001900,陶岔,1,汉江
224.0,1786816800000,5,148.94,62001900,陶岔,1,汉江
218.0,1786820400000,4,148.91,62001900,陶岔,1,汉江
220.0,1786824000000,4,148.89,62001900,陶岔,1,汉江
224.0,1786827600000,5,148.93,62001900,陶岔,1,汉江
225.0,1786831200000,4,148.92,62001900,陶岔,1,汉江
221.0,1786834800000,5,148.95,62001900,陶岔,1,汉江
222.0,1786842000000,4,148.9,62001900,陶岔,1,汉江
220.0,1786849200000,5,148.93,62001900,陶岔,1,汉江
222.0,1786852800000,5,148.94,62001900,陶岔,1,汉江
224.0,1786856400000,4,148.91,62001900,陶岔,1,汉江
,1786860000000,5,148.92,62001900,陶岔,1,汉江
221.0,1786863600000,4,148.91,62001900,陶岔,1,汉江
222.0,1786867200000,4,148.85,62001900,陶岔,1,汉江
223.0,1786870800000,5,148.9,62001900,陶岔,1,汉江
222.0,1786874400000,5,148.92,62001900,陶岔,1,汉江
224.0,1786878000000,4,148.91,62001900,陶岔,1,汉江
224.0,1786881600000,5,148.93,62001900,陶岔,1,汉江
223.0,1786885200000,5,148.94,62001900,陶岔,1,汉江
222.0,1786888800000,4,148.91,62001900,陶岔,1,汉江
219.0,1786892400000,4,148.9,62001900,陶岔,1,汉江
224.0,1786896000000,5,148.91,62001900,陶岔,1,汉江
218.0,1786899600000,4,148.9,62001900,陶岔,1,汉江
221.0,1786903200000,5,148.93,62001900,陶岔,1,汉江
220.0,1786906800000,4,148.9,62001900,陶岔,1,汉江
219.0,1786910400000,6,148.9,62001900,陶岔,1,汉江
218.0,1786914000000,4,148.89,62001900,陶岔,1,汉江
224.0,1786917600000,5,148.92,62001900,陶岔,1,汉江
220.0,1786921200000,4,148.88,62001900,陶岔,1,汉江
220.0,1786928400000,5,148.93,62001900,陶岔,1,汉江
225.0,1786935600000,5,148.9,62001900,陶岔,1,汉江
220.0,1786939200000,6,148.9,62001900,陶岔,1,汉江
222.0,1786942800000,4,148.89,62001900,陶岔,1,汉江
225.0,1786950000000,4,148.9,62001900,陶岔,1,汉江
225.0,1786953600000,4,148.89,62001900,陶岔,1,汉江
223.0,1786957200000,4,148.84,62001900,陶岔,1,汉江
221.0,1786960800000,5,148.88,62001900,陶岔,1,汉江
217.0,1786964400000,5,148.91,62001900,陶岔,1,汉江
223.0,1786971600000,4,148.86,62001900,陶岔,1,汉江
218.0,1786975200000,5,148.87,62001900,陶岔,1,汉江
215.0,1786978800000,5,148.89,62001900,陶岔,1,汉江
220.0,1786982400000,4,148.86,62001900,陶岔,1,汉江
214.0,1786986000000,5,148.89,62001900,陶岔,1,汉江
220.0,1786989600000,5,148.9,62001900,陶岔,1,汉江
217.0,1786993200000,5,148.91,62001900,陶岔,1,汉江
223.0,1786996800000,4,148.89,62001900,陶岔,1,汉江
221.0,1787000400000,5,148.9,62001900,陶岔,1,汉江
221.0,1787004000000,6,148.9,62001900,陶岔,1,汉江
213.0,1787007600000,5,148.92,62001900,陶岔,1,汉江
218.0,1787014800000,4,148.88,62001900,陶岔,1,汉江
222.0,1787022000000,6,148.88,62001900,陶岔,1,汉江
207.0,1787025600000,4,148.85,62001900,陶岔,1,汉江
208.0,1787029200000,4,148.8,62001900,陶岔,1,汉江
204.0,1787036400000,4,148.77,62001900,陶岔,1,汉江
205.0,1787040000000,5,148.79,62001900,陶岔,1,汉江
200.0,1787043600000,4,148.77,62001900,陶岔,1,汉江
203.0,1787047200000,4,148.74,62001900,陶岔,1,汉江
208.0,1787050800000,5,148.83,62001900,陶岔,1,汉江
205.0,1787058000000,5,148.91,62001900,陶岔,1,汉江
207.0,1787061600000,5,148.96,62001900,陶岔,1,汉江
206.0,1787065200000,4,148.94,62001900,陶岔,1,汉江
209.0,1787068800000,5,148.98,62001900,陶岔,1,汉江
204.0,1787072400000,5,149.0,62001900,陶岔,1,汉江
207.0,1787076000000,5,149.05,62001900,陶岔,1,汉江
207.0,1787079600000,4,149.03,62001900,陶岔,1,汉江
207.0,1787083200000,5,149.07,62001900,陶岔,1,汉江
205.0,1787086800000,4,148.97,62001900,陶岔,1,汉江
206.0,1787090400000,5,149.12,62001900,陶岔,1,汉江
209.0,1787094000000,4,149.1,62001900,陶岔,1,汉江
205.0,1787101200000,5,149.13,62001900,陶岔,1,汉江
205.0,1787108400000,6,149.15,62001900,陶岔,1,汉江
203.0,1787112000000,5,149.18,62001900,陶岔,1,汉江
203.0,1787115600000,6,149.18,62001900,陶岔,1,汉江
207.0,1787119200000,4,149.13,62001900,陶岔,1,汉江
205.0,1787122800000,6,149.13,62001900,陶岔,1,汉江
205.0,1787126400000,5,149.15,62001900,陶岔,1,汉江
202.0,1787130000000,6,149.15,62001900,陶岔,1,汉江
204.0,1787133600000,5,149.19,62001900,陶岔,1,汉江
206.0,1787137200000,4,149.14,62001900,陶岔,1,汉江
205.0,1787144400000,4,149.13,62001900,陶岔,1,汉江
203.0,1787148000000,4,149.11,62001900,陶岔,1,汉江
204.0,1787151600000,5,149.16,62001900,陶岔,1,汉江
205.0,1787155200000,5,149.17,62001900,陶岔,1,汉江
204.0,1787158800000,4,149.15,62001900,陶岔,1,汉江
200.0,1787162400000,5,149.18,62001900,陶岔,1,汉江
207.0,1787166000000,4,149.14,62001900,陶岔,1,汉江
205.0,1787169600000,5,149.16,62001900,陶岔,1,汉江
204.0,1787173200000,5,149.17,62001900,陶岔,1,汉江
207.0,1787176800000,4,149.16,62001900,陶岔,1,汉江
203.0,1787180400000,5,149.17,62001900,陶岔,1,汉江
202.0,1787187600000,4,149.15,62001900,陶岔,1,汉江
205.0,1787194800000,4,149.15,62001900,陶岔,1,汉江
206.0,1787198400000,5,149.16,62001900,陶岔,1,汉江
205.0,1787202000000,4,149.15,62001900,陶岔,1,汉江
207.0,1787205600000,4,149.14,62001900,陶岔,1,汉江
208.0,1787209200000,5,149.15,62001900,陶岔,1,汉江
203.0,1787212800000,4,149.14,62001900,陶岔,1,汉江
205.0,1787216400000,5,149.15,62001900,陶岔,1,汉江
201.0,1787220000000,6,149.15,62001900,陶岔,1,汉江
203.0,1787223600000,4,149.14,62001900,陶岔,1,汉江
205.0,1787230800000,4,149.12,62001900,陶岔,1,汉江
203.0,1787234400000,5,149.17,62001900,陶岔,1,汉江
203.0,1787238000000,6,149.17,62001900,陶岔,1,汉江
203.0,1787241600000,4,149.15,62001900,陶岔,1,汉江
205.0,1787245200000,4,149.14,62001900,陶岔,1,汉江
205.0,1787248800000,5,149.16,62001900,陶岔,1,汉江
208.0,1787252400000,4,149.14,62001900,陶岔,1,汉江
206.0,1787256000000,5,149.16,62001900,陶岔,1,汉江
