q,tm,wptn,z,stcd,stnm,www,rvnm
132.0,1786658400000,5,164.53,61902600,黄龙滩,2,汉江
130.0,1786662000000,4,164.52,61902600,黄龙滩,2,汉江
73.4,1786665600000,4,164.45,61902600,黄龙滩,2,汉江
106.0,1786676400000,4,164.42,61902600,黄龙滩,2,汉江
202.0,1786683600000,4,164.43,61902600,黄龙滩,2,汉江
100.0,1786687200000,4,164.41,61902600,黄龙滩,2,汉江
419.0,1786690800000,5,164.52,61902600,黄龙滩,2,汉江
182.0,1786698000000,4,164.43,61902600,黄龙滩,2,汉江
128.0,1786701600000,5,164.56,61902600,黄龙滩,2,汉江
97.1,1786705200000,5,164.59,61902600,黄龙滩,2,汉江
24.6,1786708800000,4,164.42,61902600,黄龙滩,2,汉江
0.0,1786712400000,5,164.6,61902600,黄龙滩,2,汉江
361.0,1786719600000,5,164.81,61902600,黄龙滩,2,汉江
191.0,1786723200000,4,164.46,61902600,黄龙滩,2,汉江
215.0,1786726800000,5,164.51,61902600,黄龙滩,2,汉江
18.9,1786730400000,4,164.42,61902600,黄龙滩,2,汉江
0.0,1786734000000,5,164.61,61902600,黄龙滩,2,汉江
38.9,1786737600000,4,164.49,61902600,黄龙滩,2,汉江
29.0,1786741200000,6,164.49,61902600,黄龙滩,2,汉江
0.0,1786744800000,5,164.55,61902600,黄龙滩,2,汉江
18.0,1786748400000,4,164.52,61902600,黄龙滩,2,汉江
14.0,1786755600000,5,164.54,61902600,黄龙滩,2,汉江
100.0,1786762800000,4,164.5,61902600,黄龙滩,2,汉江
191.0,1786766400000,5,164.51,61902600,黄龙滩,2,汉江
88.0,1786770000000,4,164.5,61902600,黄龙滩,2,汉江
634.0,1786773600000,5,164.66,61902600,黄龙滩,2,汉江
713.0,1786777200000,5,164.68,61902600,黄龙滩,2,汉江
517.0,1786780800000,4,164.5,61902600,黄龙滩,2,汉江
146.0,1786784400000,4,164.43,61902600,黄龙滩,2,汉江
240.0,1786788000000,5,164.67,61902600,黄龙滩,2,汉江
99.6,1786791600000,4,164.58,61902600,黄龙滩,2,汉江
167.0,1786795200000,4,164.55,61902600,黄龙滩,2,汉江
70.6,1786798800000,5,164.56,61902600,黄龙滩,2,汉江
0.0,1786802400000,5,164.58,61902600,黄龙滩,2,汉江
444.0,1786806000000,5,164.99,61902600,黄龙滩,2,汉江
389.0,1786809600000,4,164.69,61902600,黄龙滩,2,汉江
417.0,1786813200000,4,164.49,61902600,黄龙滩,2,汉江
39.8,1786816800000,4,164.41,61902600,黄龙滩,2,汉江
118.0,1786820400000,5,164.62,61902600,黄龙滩,2,汉江
23.3,1786824000000,4,164.43,61902600,黄龙滩,2,汉江
13.7,1786827600000,5,164.48,61902600,黄龙滩,2,汉江
68.9,1786831200000,5,164.56,61902600,黄龙滩,2,汉江
139.0,1786834800000,4,164.49,61902600,黄龙滩,2,汉江
18.0,1786842000000,5,164.55,61902600,黄龙滩,2,汉江
112.0,1786849200000,4,164.41,61902600,黄龙滩,2,汉江
86.2,1786852800000,5,164.55,61902600,黄龙滩,2,汉江
392.0,1786856400000,5,164.85,61902600,黄龙滩,2,汉江
384.0,1786860000000,4,164.51,61902600,黄龙滩,2,汉江
137.0,1786870800000,5,164.45,61902600,黄龙滩,2,汉江
83.5,1786874400000,5,164.67,61902600,黄龙滩,2,汉江
299.0,1786878000000,4,164.45,61902600,黄龙滩,2,汉江
0.0,1786881600000,5,164.5,61902600,黄龙滩,2,汉江
199.0,1786885200000,5,164.69,61902600,黄龙滩,2,汉江
64.6,1786888800000,4,164.41,61902600,黄龙滩,2,汉江
583.0,1786892400000,5,165.02,61902600,黄龙滩,2,汉江
241.0,1786896000000,4,164.42,61902600,黄龙滩,2,汉江
415.0,1786899600000,5,164.8,61902600,黄龙滩,2,汉江
34.8,1786903200000,4,164.31,61902600,黄龙滩,2,汉江
0.0,1786906800000,5,164.59,61902600,黄龙滩,2,汉江
74.0,1786910400000,4,164.56,61902600,黄龙滩,2,汉江
17.5,1786914000000,4,164.46,61902600,黄龙滩,2,汉江
0.0,1786917600000,5,164.53,61902600,黄龙滩,2,汉江
0.0,1786921200000,5,164.56,61902600,黄龙滩,2,汉江
269.0,1786928400000,5,164.55,61902600,黄龙滩,2,汉江
231.0,1786935600000,4,164.47,61902600,黄龙滩,2,汉江
144.0,1786939200000,5,164.48,61902600,黄龙滩,2,汉江
170.0,1786942800000,5,164.53,61902600,黄龙滩,2,汉江
162.0,1786950000000,5,164.53,61902600,黄龙滩,2,汉江
104.0,1786953600000,5,164.71,61902600,黄龙滩,2,汉江
199.0,1786957200000,4,164.67,61902600,黄龙滩,2,汉江
338.0,1786960800000,4,164.55,61902600,黄龙滩,2,汉江
188.0,1786964400000,5,164.64,61902600,黄龙滩,2,汉江
164.0,1786971600000,4,164.6,61902600,黄龙滩,2,汉江
78.7,1786975200000,4,164.45,61902600,黄龙滩,2,汉江
72.4,1786978800000,5,164.64,61902600,黄龙滩,2,汉江
52.2,1786982400000,4,164.53,61902600,黄龙滩,2,汉江
638.0,1786986000000,5,164.93,61902600,黄龙滩,2,汉江
292.0,1786989600000,4,164.3,61902600,黄龙滩,2,汉江
171.0,1786993200000,5,164.5,61902600,黄龙滩,2,汉江
171.0,1786996800000,5,164.61,61902600,黄龙滩,2,汉江
66.3,1787000400000,4,164.44,61902600,黄龙滩,2,汉江
0.0,1787004000000,5,164.52,61902600,黄龙滩,2,汉江
0.0,1787007600000,5,164.59,61902600,黄龙滩,2,汉江
0.0,1787014800000,5,164.57,61902600,黄龙滩,2,汉江
64.0,1787022000000,4,164.57,61902600,黄龙滩,2,汉江
0.0,1787025600000,4,164.53,61902600,黄龙滩,2,汉江
17.5,1787029200000,4,164.52,61902600,黄龙滩,2,汉江
94.1,1787036400000,5,164.53,61902600,黄龙滩,2,汉江
101.0,1787040000000,5,164.62,61902600,黄龙滩,2,汉江
279.0,1787043600000,5,164.66,61902600,黄龙滩,2,汉江
288.0,1787047200000,4,164.54,61902600,黄龙滩,2,汉江
336.0,1787050800000,5,164.79,61902600,黄龙滩,2,汉江
256.0,1787058000000,4,164.52,61902600,黄龙滩,2,汉江
26.6,1787061600000,5,164.66,61902600,黄龙滩,2,汉江
45.4,1787065200000,4,164.56,61902600,黄龙滩,2,汉江
10.1,1787068800000,4,164.51,61902600,黄龙滩,2,汉江
271.0,1787072400000,5,164.51,61902600,黄龙滩,2,汉江
106.0,1787076000000,4,164.3,61902600,黄龙滩,2,汉江
4.78,1787079600000,5,164.58,61902600,黄龙滩,2,汉江
60.4,1787083200000,4,164.44,61902600,黄龙滩,2,汉江
34.5,1787086800000,5,164.45,61902600,黄龙滩,2,汉江
0.0,1787090400000,5,164.51,61902600,黄龙滩,2,汉江
23.0,1787094000000,5,164.53,61902600,黄龙滩,2,汉江
0.0,1787101200000,5,164.58,61902600,黄龙滩,2,汉江
0.0,1787108400000,6,164.55,61902600,黄龙滩,2,汉江
25.7,1787112000000,4,164.53,61902600,黄龙滩,2,汉江
286.0,1787115600000,5,164.68,61902600,黄龙滩,2,汉江
473.0,1787119200000,4,164.67,61902600,黄龙滩,2,汉江
398.0,1787122800000,4,164.42,61902600,黄龙滩,2,汉江
319.0,1787126400000,5,164.51,61902600,黄龙滩,2,汉江
401.0,1787130000000,5,164.68,61902600,黄龙滩,2,汉江
459.0,1787133600000,4,164.52,61902600,黄龙滩,2,汉江
332.0,1787137200000,5,164.64,61902600,黄龙滩,2,汉江
43.2,1787140800000,4,164.45,61902600,黄龙滩,2,汉江
0.0,1787144400000,5,164.56,61902600,黄龙滩,2,汉江
29.2,1787148000000,5,164.6,61902600,黄龙滩,2,汉江
0.0,1787151600000,4,164.51,61902600,黄龙滩,2,汉江
0.559,1787155200000,5,164.75,61902600,黄龙滩,2,汉江
552.0,1787158800000,5,164.96,61902600,黄龙滩,2,汉江
105.0,1787162400000,4,164.25,61902600,黄龙滩,2,汉江
0.0,1787166000000,5,164.69,61902600,黄龙滩,2,汉江
343.0,1787169600000,4,164.57,61902600,黄龙滩,2,汉江
9.77,1787173200000,4,164.4,61902600,黄龙滩,2,汉江
26.2,1787176800000,5,164.56,61902600,黄龙滩,2,汉江
25.9,1787180400000,5,164.58,61902600,黄龙滩,2,汉江
0.0,1787187600000,5,164.55,61902600,黄龙滩,2,汉江
64.5,1787194800000,4,164.55,61902600,黄龙滩,2,汉江
70.7,1787198400000,5,164.57,61902600,黄龙滩,2,汉江
31.7,1787202000000,5,164.58,61902600,黄龙滩,2,汉江
0.0,1787205600000,4,164.55,61902600,黄龙滩,2,汉江
49.2,1787209200000,4,164.49,61902600,黄龙滩,2,汉江
22.8,1787212800000,5,164.56,61902600,黄龙滩,2,汉江
384.0,1787216400000,5,164.83,61902600,黄龙滩,2,汉江
388.0,1787220000000,4,164.48,61902600,黄龙滩,2,汉江
484.0,1787223600000,5,164.84,61902600,黄龙滩,2,汉江
623.0,1787227200000,5,164.93,61902600,黄龙滩,2,汉江
532.0,1787230800000,4,164.76,61902600,黄龙滩,2,汉江
74.2,1787234400000,4,164.39,61902600,黄龙滩,2,汉江
382.0,1787238000000,5,165.14,61902600,黄龙滩,2,汉江
539.0,1787241600000,4,164.74,61902600,黄龙滩,2,汉江
465.0,1787245200000,4,164.41,61902600,黄龙滩,2,汉江
0.0,1787248800000,4,164.4,61902600,黄龙滩,2,汉江
60.4,1787252400000,5,164.56,61902600,黄龙滩,2,汉江
106.0,1787256000000,4,164.23,61902600,黄龙滩,2,汉江
72.5,1787259600000,5,164.47,61902600,黄龙滩,2,汉江
78.8,1787263200000,4,164.45,61902600,黄龙滩,2,汉江
1.26,1787266800000,5,164.5,61902600,黄龙滩,2,汉江
0.0,1787274000000,5,164.6,61902600,黄龙滩,2,汉江
147.0,1787281200000,4,164.53,61902600,黄龙滩,2,汉江
121.0,1787284800000,5,164.56,61902600,黄龙滩,2,汉江
214.0,1787288400000,4,164.46,61902600,黄龙滩,2,汉江
9.2,1787292000000,4,164.44,61902600,黄龙滩,2,汉江
73.8,1787295600000,5,164.53,61902600,黄龙滩,2,汉江
256.0,1787299200000,4,164.48,61902600,黄龙滩,2,汉江
238.0,1787302800000,4,164.42,61902600,黄龙滩,2,汉江
43.3,1787306400000,5,164.51,61902600,黄龙滩,2,汉江
639.0,1787310000000,5,164.95,61902600,黄龙滩,2,汉江
626.0,1787317200000,4,164.75,61902600,黄龙滩,2,汉江
542.0,1787320800000,5,164.76,61902600,黄龙滩,2,汉江
604.0,1787324400000,5,164.8,61902600,黄龙滩,2,汉江
502.0,1787328000000,4,164.62,61902600,黄龙滩,2,汉江
612.0,1787331600000,5,164.8,61902600,黄龙滩,2,汉江
72.3,1787335200000,4,164.21,61902600,黄龙滩,2,汉江
0.0,1787338800000,5,164.49,61902600,黄龙滩,2,汉江
75.9,1787342400000,4,164.41,61902600,黄龙滩,2,汉江
0.0,1787346000000,4,164.34,61902600,黄龙滩,2,汉江
31.6,1787349600000,5,164.4,61902600,黄龙滩,2,汉江
0.0,1787353200000,5,164.52,61902600,黄龙滩,2,汉江
35.6,1787360400000,5,164.5,61902600,黄龙滩,2,汉江
10.4,1787367600000,4,164.44,61902600,黄龙滩,2,汉江
24.4,1787371200000,5,164.48,61902600,黄龙滩,2,汉江
282.0,1787374800000,5,164.52,61902600,黄龙滩,2,汉江
160.0,1787378400000,4,164.34,61902600,黄龙滩,2,汉江
39.6,1787382000000,4,164.33,61902600,黄龙滩,2,汉江
60.3,1787385600000,5,164.52,61902600,黄龙滩,2,汉江
242.0,1787389200000,4,164.42,61902600,黄龙滩,2,汉江
103.0,1787392800000,4,164.38,61902600,黄龙滩,2,汉江
277.0,1787396400000,5,164.46,61902600,黄龙滩,2,汉江
153.0,1787400000000,5,164.52,61902600,黄龙滩,2,汉江
242.0,1787403600000,4,164.46,61902600,黄龙滩,2,汉江
295.0,1787407200000,4,164.45,61902600,黄龙滩,2,汉江
585.0,1787410800000,5,165.02,61902600,黄龙滩,2,汉江
631.0,1787414400000,4,164.66,61902600,黄龙滩,2,汉江
623.0,1787418000000,5,164.71,61902600,黄龙滩,2,汉江
107.0,1787421600000,4,164.22,61902600,黄龙滩,2,汉江
0.0,1787425200000,5,164.34,61902600,黄龙滩,2,汉江
24.3,1787428800000,4,164.25,61902600,黄龙滩,2,汉江
32.3,1787432400000,5,164.33,61902600,黄龙滩,2,汉江
70.6,1787436000000,4,164.29,61902600,黄龙滩,2,汉江
28.6,1787439600000,5,164.43,61902600,黄龙滩,2,汉江
33.7,1787446800000,4,164.42,61902600,黄龙滩,2,汉江
63.1,1787454000000,4,164.41,61902600,黄龙滩,2,汉江
21.9,1787457600000,4,164.4,61902600,黄龙滩,2,汉江
79.5,1787461200000,4,164.35,61902600,黄龙滩,2,汉江
146.0,1787464800000,5,164.43,61902600,黄龙滩,2,汉江
43.4,1787468400000,4,164.35,61902600,黄龙滩,2,汉江
76.9,1787472000000,5,164.41,61902600,黄龙滩,2,汉江
285.0,1787475600000,5,164.53,61902600,黄龙滩,2,汉江
289.0,1787479200000,4,164.5,61902600,黄龙滩,2,汉江
297.0,1787482800000,4,164.37,61902600,黄龙滩,2,汉江
556.0,1787486400000,5,164.71,61902600,黄龙滩,2,汉江
543.0,1787490000000,4,164.62,61902600,黄龙滩,2,汉江
508.0,1787493600000,5,164.65,61902600,黄龙滩,2,汉江
